user_id,total_spend,tx_count,avg_check,max_spend,total_income,night_share,weekend_share,share_АЗС,share_Аптеки,share_Детские товары,share_Дом и Ремонт,share_Красота,share_Одежда и Спорт,share_Путешествия,share_Развлечения,share_Супермаркеты,share_Фастфуд,saving_rate,cluster_id
110056,113.0177184235208,191,0.5917158032645068,5.3209206975167795,34.496066385356905,0.0776699029126213,0.5097087378640777,0.0394440391268789,0.0253721674672484,0.0567528846147491,0.0797734191212197,0.0,0.1221288826854364,0.0488267341578688,0.0278699968574354,0.4148869005311901,0.1849449754379727,-2.2762494471397248,6
113323,290.8875999075611,55,5.288865452864747,10.0,24.585211567282496,0.2285714285714285,0.5857142857142857,0.1270621244599682,0.0,0.022408749459488,0.0666469907738194,0.0,0.115205786936415,0.0490100048293534,0.0672155220668248,0.3985046432862896,0.153946178187841,-10.831811945627852,0
116284,228.7784258951143,60,3.812973764918572,10.0,1.1670100027596866,0.0,0.1935483870967742,0.1228585009462929,0.0240466642193539,0.0518867611127919,0.0943863029149984,0.0,0.170070528726305,0.0,0.0251934442112864,0.3494510215631605,0.1621067763058108,-195.0381019478073,0
122466,362.46702287218574,74,4.898203011786293,10.0,0.3615461954763322,0.1733333333333333,0.48,0.0811900621274813,0.0789685545950039,0.0337028164053542,0.0612687394072018,0.0,0.0773384504811135,0.0576160927469225,0.0749609503338527,0.3709237060354078,0.1640306278676618,-1001.5469149098373,0
124295,199.1067978837977,64,3.111043716934339,5.387255681639656,6.910244343618535,0.1617647058823529,1.0,0.0628771892647548,0.0320364052025217,0.0610342430854725,0.0499510275234111,0.0,0.1509215276582241,0.0428102772131586,0.0160337420520968,0.4676293235598822,0.1167062644404779,-27.813278949776738,1
130873,318.14022793512885,82,3.879758877257669,8.108432224382844,0.3315104900108567,0.1071428571428571,0.7738095238095238,0.0812614794409624,0.0519153363639406,0.0143099705169193,0.0876820634423767,0.0,0.1330479247282104,0.0126962548758417,0.0559870144174074,0.4143311293630148,0.1487688268513263,-958.6686606348716,1
133375,445.3165553172516,107,4.161836965581791,7.1159812066570645,0.5075261789761756,0.074074074074074,0.4722222222222222,0.1298456887676501,0.0467276434351155,0.013600098865649,0.0938678068326416,0.0,0.1011335252797377,0.0285536241855894,0.076052187769785,0.382324155419473,0.1278952694443584,-876.4257836621975,6
141421,230.30938261021157,72,3.1987414251418276,5.93183413659824,1.1734201263542197,0.2027027027027027,0.4324324324324324,0.1439296840186917,0.0845896184268935,0.0,0.1278304909596837,0.0,0.0645072654708422,0.0244310927962223,0.0580441792591193,0.3759532030912806,0.1207144659772664,-195.2718871422257,1
146298,153.24936103471703,54,2.8379511302725375,6.054910111354078,6.870961309731376,0.0169491525423728,0.5084745762711864,0.0286224470240453,0.0710363323023447,0.0592909931143611,0.0478507974977216,0.0,0.097091167401236,0.0,0.0504952225876021,0.4472832124232284,0.1983298276494605,-21.30391849502474,1
147116,236.5082749956024,57,4.14926798237899,10.0,0.0,0.2105263157894736,0.7192982456140351,0.0906695849103162,0.020331290370813,0.0458765109076543,0.1047054155803863,0.0,0.0829274387380625,0.0500911315451124,0.1057977087613112,0.3496335494073671,0.1499673697789766,0.0,0
150723,277.90534886161737,74,3.7554776873191535,10.0,2.9006091983923525,0.04,0.6266666666666667,0.0983681907462328,0.0657657169762233,0.0976620501189308,0.12351561133991,0.0,0.0596922576497517,0.0581583603565084,0.036738310159391,0.3474266212780219,0.1126728813750296,-94.80930413364368,0
156315,329.384529449872,84,3.9212443982127616,7.469668166358447,4.501871855379194,0.264367816091954,0.2298850574712643,0.1052160535314474,0.0,0.0398328801325971,0.1183283359903933,0.0,0.0794043180179264,0.0381369854126984,0.0991426258568252,0.3896561546919218,0.13028264636619,-72.16612734240697,1
156529,293.7879464678875,55,5.341599026688863,8.855826582236745,1.8985648268926625,0.0701754385964912,0.3684210526315789,0.106694502595931,0.059268019834978,0.0319742377531225,0.0904749077454478,0.0,0.0969628179070831,0.132830144116895,0.0460502425838209,0.3116605237160051,0.1240846037467161,-153.74212010380677,1
161444,201.8307208762904,57,3.5408898399349193,6.9244910085157425,1.8965898582836616,0.1186440677966101,0.2203389830508474,0.1362127695689025,0.085757294042451,0.0319703991750378,0.0638540025403753,0.0,0.0700486959604671,0.1056184134074774,0.0,0.403943157456536,0.1025952678487526,-105.417694893159,1
162814,286.1305637858479,77,3.715981347868155,8.907968107180409,1.3162180695754555,0.2151898734177215,0.620253164556962,0.1080668161806032,0.0184380165297748,0.0250003041051297,0.1327869352018461,0.0,0.065541300607379,0.0544472289830944,0.0092065945085745,0.3182427838498964,0.2682700200337015,-216.3884179223728,1
164867,150.92449533172177,57,2.647798163714417,6.136758111237541,6.963520527735837,0.078125,0.609375,0.0904536505512431,0.0267913650096935,0.0676950791457027,0.135612888245516,0.0,0.1189501418549822,0.0216870224655939,0.1024868593895554,0.2740087121927746,0.1623142811449383,-20.673590927259653,1
168742,80.69084768369419,29,2.7824430235756616,6.122790677575656,73.76276872608396,0.0701754385964912,0.8070175438596491,0.1593697228173941,0.0646884271251755,0.0271119697684906,0.0433734445442152,0.0,0.0390336422120762,0.1075303206492399,0.007544807436197,0.4167714033648482,0.1345762620823628,-0.0939237921414997,5
172522,763.3456572332465,122,6.2569316166659545,7.125768302934632,0.6267387625423847,0.040650406504065,0.902439024390244,0.0674855551814696,0.0564160881578932,0.1029477692219138,0.0535877903959572,0.0,0.0903683870427359,0.0800824386102425,0.0413713821387565,0.3725921170292922,0.1351484722217388,-1216.964649476461,6
173536,220.8693282298674,57,3.8749004952608312,10.0,0.0,0.1929824561403508,0.5087719298245614,0.0284265490902832,0.092707838115876,0.0632766327604332,0.0430850147053321,0.0,0.0642280639392127,0.0,0.0529030111481234,0.3837670958870987,0.2716057943536403,0.0,0
177449,210.44584826233387,78,2.698023695670947,6.7384112136041665,3.464022604871688,0.024390243902439,0.5853658536585366,0.1361946700257539,0.0711241465072375,0.0640893670089541,0.0851159381698633,0.0,0.1327596202913739,0.0951602651042982,0.0149595872413446,0.3236920416481037,0.0769043640030704,-59.75186921885836,1
177686,40.203574354266905,9,4.467063817140767,6.7738730610679765,59.17518420459113,0.0175438596491228,0.9298245614035088,0.0,0.0,0.0,0.0,0.0,0.1684893238938853,0.1031501289788976,0.0,0.728360547127217,0.0,0.3206007738773089,4
193194,345.0271240566194,79,4.36743195008379,10.0,2.251816011355629,0.0602409638554216,0.4457831325301205,0.080260312925069,0.0,0.0585847470586913,0.1259147543692858,0.0,0.0747933135908002,0.0428570130201354,0.0538098673015617,0.3431148789896143,0.2206651127448418,-152.22172074303157,0
194902,226.3009174670621,76,2.977643650882396,6.187935703692786,1.8441377225875053,0.0389610389610389,0.1038961038961039,0.1222233118840575,0.0704186350272209,0.0905674241163672,0.0673183848644881,0.0,0.1502574887131466,0.0669989010794381,0.0160880176880969,0.2803121421671957,0.1358156944599886,-121.713675174726,1
198147,159.07316262495644,59,2.6961552987280752,6.441178472613192,0.8096262103124496,0.3114754098360656,0.2786885245901639,0.0568739006766177,0.0300302055552351,0.0387504098573404,0.1569060108084346,0.0,0.0398586900913607,0.021851900900294,0.0538512663277959,0.3096069214925285,0.2922706942903927,-195.47728865344808,5
205584,346.9510197389325,75,4.626013596519099,10.0,4.515869629100001,0.0649350649350649,0.4545454545454545,0.0803083120377164,0.0347045221376388,0.0646145378762896,0.0954572621819197,0.0,0.1144307547919389,0.0737220095955024,0.08530159874752,0.2644392219514052,0.1870217806800689,-75.82928167438676,0
209880,65.77178258127974,29,2.2679925028027497,10.0,32.51853436725785,0.0833333333333333,0.55,0.1740752487604051,0.0,0.0873569402594969,0.0630417517210336,0.0,0.0195590024054593,0.0021991009679773,0.0,0.5069157881750822,0.1468521677105451,-1.0225936949822625,0
211670,189.73830647632477,56,3.3881840442200852,5.248100265051506,30.90924239486468,0.12,0.6266666666666667,0.0500886159382349,0.0644826536269114,0.0671428963385835,0.054319230090113,0.0,0.0394189636692865,0.0247371443920925,0.0674827962766081,0.3833874805579714,0.2489402191101983,-5.138562183195025,5
219738,128.80275896886454,59,2.183097609641772,6.9001282449811585,8.060232219532356,0.2272727272727272,0.4545454545454545,0.0524127910682593,0.0168417480277526,0.0617141285286304,0.0847523991972442,0.0,0.141331052693191,0.0411657406664602,0.1145161370883028,0.420418642780264,0.0668473599498952,-14.98003078084238,5
221475,170.3868551063593,85,2.0045512365454035,6.471389251157316,4.101197033180995,0.2659574468085106,0.5531914893617021,0.1033987351782115,0.0,0.0340340201745522,0.0890076645436101,0.0,0.0781299616733876,0.0548036588171758,0.0314013443857956,0.4642809731001405,0.1449436421271266,-40.54563990167593,1
237569,292.8745874342221,67,4.371262499018241,6.448205207380958,0.1766634092981722,0.0588235294117647,0.5735294117647058,0.1057187747576896,0.026245992048611,0.0324379813282652,0.1004755618964605,0.0,0.0867823787384369,0.0444675145401499,0.1054914542211528,0.3890732302769972,0.1093071121922363,-1656.8112502058018,1
239939,191.6833534907756,61,3.1423500572258294,7.1560748862401935,1.626871889634486,0.015625,0.640625,0.0194824242507119,0.0406166193888457,0.0489869644142922,0.1081417568892147,0.0,0.1249015122261609,0.0427828712598463,0.0,0.4003061819628306,0.2147816696080977,-116.82326236753752,1
242379,347.8819248646842,61,5.7029823748308885,7.716305799107984,0.0,0.1475409836065573,0.0327868852459016,0.1295511936108586,0.0341865424157861,0.0,0.1629338429614754,0.0,0.0756981349455372,0.0680793308556105,0.0353079915376145,0.3630423879853032,0.1312005756878143,0.0,1
246517,254.24710712101216,60,4.237451785350203,10.0,1.3986803809643271,0.4032258064516129,0.2903225806451613,0.0696000721821653,0.0027458025267681,0.1154676303508474,0.2297727702973551,0.0,0.0900659429380495,0.0557751243352549,0.1217423414008968,0.2037935563437518,0.1110367596249106,-180.7764162429448,0
272179,261.7090995799463,54,4.846464807036043,8.116539198908958,2.3509844787504024,0.087719298245614,0.7894736842105263,0.1147567778225016,0.0701332214984455,0.0,0.0465865374501201,0.0,0.0678958863119945,0.032182852800112,0.0680780042448722,0.404771648093469,0.1955950717784847,-110.3189397656297,1
279511,186.3435902212558,59,3.158365935953488,8.699671866714686,0.0,0.2203389830508474,0.5084745762711864,0.0113258288423298,0.0085044909004764,0.0561858838156121,0.110523664947464,0.0,0.0917585808326619,0.0039202506232826,0.048455385578963,0.409382825446808,0.2599430890124019,0.0,1
281039,75.19130592399664,40,1.879782648099916,6.902913371662221,38.91183312913247,0.0571428571428571,0.3714285714285714,0.0266583961112409,0.0601444321657966,0.0,0.1371737195492945,0.0173922661369056,0.0677605682886252,0.0184670250882139,0.019766577277349,0.5041520491781005,0.1484849662044734,-0.9323506470247092,3
281408,82.83393121189604,47,1.7624240683382135,5.668072333842451,57.74220286887686,0.1596638655462184,0.3949579831932773,0.0465159798431999,0.0191283826065127,0.0892886933082565,0.1236970301230212,0.0,0.1162115734470763,0.0175198682824201,0.0376542722785202,0.3113962462223115,0.2385879538886814,-0.4345474730155068,5
284193,209.6603207817211,58,3.614833116926226,10.0,1.7103154947260713,0.0491803278688524,0.6065573770491803,0.1326255040758358,0.0150070223971616,0.0264540158894766,0.0613437430053165,0.0,0.0957232273296235,0.0036499974758289,0.0208159976014242,0.4526619112352232,0.1917185809901093,-121.58575767349922,0
287061,125.90791801426454,68,1.851587029621537,4.521326538781686,7.5741813912623615,0.1805555555555555,0.5555555555555556,0.1353820999371725,0.0,0.1143346972877462,0.0819354670886009,0.0,0.0401106227574655,0.0590809182649181,0.0619190555353975,0.3947960312819047,0.1124411078467942,-15.623303761844545,1
290788,242.62427817489805,63,3.8511790186491752,10.0,0.0,0.1587301587301587,0.3174603174603174,0.0666496992506878,0.0336507318846669,0.0285900870083566,0.0950304995086564,0.0,0.1554417071784553,0.0523371282807056,0.0301728861333676,0.3702862279994133,0.1678410327556901,0.0,0
292344,89.6578158582539,52,1.7241887665048827,6.117793746515508,14.526464223687311,0.046875,0.578125,0.0659184211160361,0.0013557959659596,0.0211729374317001,0.1452920885341427,0.0,0.1298254338608487,0.0741900808679222,0.0393337742809314,0.4203937228273521,0.1025177451151068,-5.172032951559887,1
294573,224.1078958709479,63,3.557268188427745,6.768256208832493,1.3323325065389318,0.123076923076923,0.5076923076923077,0.0912815925858035,0.062496856723773,0.0553794502983575,0.0251549578330719,0.0,0.0882707380644726,0.0288483849813869,0.0372800191533349,0.4266104736701644,0.1846775266896348,-167.20718159397347,1
294581,172.5926270309909,62,2.7837520488869503,5.701057887679649,0.6587158217440672,0.0634920634920634,0.1746031746031746,0.0799068592943085,0.0947492605271288,0.0613001693964837,0.0804964584809894,0.0,0.0605966429888378,0.0628487558731489,0.0654935602791508,0.3027595117597778,0.1918487814001739,-261.0137870288606,1
295405,191.0018939851347,75,2.546691919801796,6.813544913410983,4.141663137953206,0.3974358974358974,0.7307692307692307,0.1852710617551715,0.0617080634832084,0.0450342602999215,0.033867164917023,0.0,0.0520488890564191,0.0,0.0309998148466349,0.5254248151705708,0.0656459304710506,-45.11719679344253,5
307443,176.70145689886775,58,3.046576843083926,5.8472048579185625,1.8399933136859443,0.0952380952380952,0.6507936507936508,0.0313552846973206,0.0379152840384733,0.0621959134909646,0.0516105031048424,0.0,0.1205926198479834,0.0496525755626745,0.1540525283020792,0.393812667575833,0.0988126233798285,-95.03374946232424,5
308127,61.50734133341173,29,2.1209428046004044,10.0,56.88539667705584,0.0,1.0,0.2221268784982972,0.0,0.0,0.2132570256966014,0.0,0.0684364719319648,0.2264268455843789,0.0729851257024129,0.0908554947566711,0.1059121578296734,-0.0812501085752313,4
314544,255.42866842031893,85,3.005043157886105,7.471010640010164,1.4712817304131522,0.0465116279069767,0.4418604651162791,0.122849182975378,0.0513966292217628,0.0524404500740584,0.0992506874260919,0.0,0.0999806433891128,0.0591142568526017,0.0390868549450171,0.3573632563122637,0.1185180388037132,-172.60962427542125,1
321323,155.17184916874692,54,2.873552762384202,7.428435058708429,3.354070267957273,0.0,0.0535714285714285,0.0455991237697185,0.0599626633269227,0.0667083249142163,0.1166774904305503,0.0,0.1119683908868423,0.0330760151827172,0.0759356510160566,0.3610113346306912,0.1290610058422845,-45.263744278455775,1
333814,188.5497164705741,79,2.386705271779419,10.0,1.2312027607581242,0.2716049382716049,0.6172839506172839,0.1105550187968186,0.0308502965106175,0.0339272553662123,0.0928887131235132,0.0,0.0961237898442771,0.0409515489423102,0.0381637243583262,0.408309465029443,0.1482301880284813,-152.14270117009235,0
334170,330.44128420906685,75,4.405883789454225,10.0,8.78333631750478,0.0384615384615384,0.4358974358974359,0.1404946319254917,0.0,0.0485139739399222,0.0471400379553132,0.0,0.0260253875022914,0.0872699104182184,0.0605678640072986,0.4916909971697296,0.0982971970817345,-36.621385799666214,0
339396,468.6171138871095,134,3.497142640948579,8.204097407920242,20.25854669095817,0.1398601398601398,0.4405594405594406,0.0575360467177231,0.0514687684494794,0.0137114350680635,0.1625252240095456,0.0,0.1617231434192445,0.0542811748889987,0.0488694392216181,0.3469167848720373,0.1029679833532895,-22.131822881266384,6
340160,36.509175645759306,13,2.80839812659687,5.706023417008375,38.9664849227528,0.0087719298245614,0.0789473684210526,0.1648830745522971,0.1561801912794072,0.0,0.0795257288069526,0.0,0.1562901192941931,0.1438037919272281,0.0,0.2023036299547159,0.0970134641852055,0.0630621233058322,4
350414,240.45975473847284,56,4.293924191758443,10.0,0.5768053189228561,0.0526315789473684,0.3684210526315789,0.1397636357149865,0.0269904670093426,0.0520191966513689,0.0682363951684009,0.0,0.0811043087697597,0.0,0.0541104951031721,0.2863776991851506,0.2913978023978184,-415.8819996103967,0
354548,98.82728745976172,53,1.86466580112758,7.487701114386009,16.83449146984215,0.3278688524590163,0.6885245901639344,0.0842450120183325,0.032543299680172,0.1077519927388904,0.075430566870123,0.0,0.0371248323738348,0.086210088814965,0.091930722110592,0.3852174139279496,0.0995460714651403,-4.870524074742865,5
358189,179.32552373518874,41,4.373793261833872,10.0,84.87474770580407,0.044776119402985,0.2835820895522388,0.0815460296341132,0.008464372701482,0.0338814810018033,0.1685466106148938,0.0,0.133457558940495,0.0519530159012218,0.148724127152971,0.2867203491857637,0.0867064548672558,-1.1128254113552525,4
371858,227.1653478848156,50,4.543306957696312,10.0,17.22719444243663,0.1,0.4166666666666667,0.201167100640231,0.0386044808511021,0.0112123297753106,0.0691379281772103,0.0,0.1131613305239915,0.046336787341436,0.1355647155045382,0.2314743215566125,0.1533410056295673,-12.18643895521534,0
375355,248.44242842977025,104,2.3888695041324057,4.13489041201569,22.402996257340547,0.4049586776859504,0.628099173553719,0.0741766299482954,0.0831224024318281,0.0390595137826153,0.0904493018716958,0.0,0.0975982706224114,0.061663788129959,0.0634387521333516,0.3262981478620104,0.1641931932178326,-10.089696466309311,6
377507,162.26892763439406,61,2.6601463546621975,5.908297314323133,21.436346087593055,0.2028985507246377,0.5072463768115942,0.1632781316872754,0.0849172461133331,0.0443598035591157,0.0606896774770443,0.0,0.0855515617667114,0.0066401648685371,0.0371048924891059,0.4383257737436913,0.0791327482951855,-6.56980349968842,5
377867,245.26691230630476,77,3.1852845754065555,5.987668091876611,0.0,0.0389610389610389,0.5974025974025974,0.143449183983485,0.0777111740562692,0.0260051038909841,0.0779874345643261,0.0,0.1669495693979223,0.0665937034257808,0.0644097112292876,0.3359257951326089,0.0409683243193356,0.0,1
378160,521.9472532700584,126,4.142438518016336,6.320575714681638,1.6766375252424417,0.0157480314960629,0.4724409448818897,0.1025540118966101,0.0544782418948233,0.0371418051007223,0.0863407716751825,0.0,0.1471966681083326,0.0332829749893008,0.0414014626787469,0.3189561085259896,0.1786479551302915,-310.3059593453778,6
378929,213.4988658003354,52,4.105747419237219,6.487967536876336,18.25242862251293,0.0869565217391304,0.5217391304347826,0.1076832084193824,0.0070552028751869,0.0128932954234338,0.0692246041444251,0.0,0.0994110820598789,0.0,0.0584769606747538,0.4878209520701119,0.1574346943328268,-10.697011406854724,1
394383,311.0327677647811,121,2.570518741857695,6.120966498198848,10.50294441840296,0.3064516129032258,0.5725806451612904,0.1072769886763353,0.0285088297890058,0.0613330778270077,0.1078389897350842,0.0,0.105039189237757,0.0698338917514248,0.0587593268692993,0.2501133272820278,0.2112963788320578,-28.61386401510403,6
398429,446.7298188056546,136,3.2847780794533423,6.073537488243135,11.461040541556644,0.108695652173913,0.5507246376811594,0.1151728490671971,0.0283236704706695,0.0501007085289326,0.0738715831671211,0.0,0.0912742980810665,0.0287403682574044,0.054084095892696,0.3712283064239646,0.1872041201109478,-37.97812045824762,6
400112,175.69480450315675,49,3.585608255166464,7.419999863296299,24.28063920552564,0.25,0.46875,0.0826242087996616,0.073548129320905,0.0,0.1009982492150243,0.0,0.1298002789600059,0.094791321713445,0.0064851409919533,0.4700600753774273,0.0416925956215773,-6.236004086052776,5
406142,192.96406679935507,54,3.5734086444325013,5.731679424179329,3.566706830914849,0.1228070175438596,0.5263157894736842,0.0976736053187942,0.1056636004176533,0.0557356061524394,0.1079506808965023,0.0,0.0161156395160059,0.019847452723269,0.0580723916073745,0.4038043088212782,0.1351367145466828,-53.10146556672851,1
407736,208.95828335900924,61,3.425545628836217,10.0,0.1840690944383115,0.032258064516129,0.8225806451612904,0.0626145233581536,0.055252837975127,0.0561972438873557,0.1399864971542456,0.0,0.0488919515857253,0.0431033268970329,0.0226119316008413,0.420987473012589,0.1503542145289291,-1134.2165554823168,0
419074,339.1983059219421,68,4.988210381205031,6.91914744211134,0.0,0.0441176470588235,0.0735294117647058,0.0919547844295878,0.0778908064356016,0.014533003785035,0.1534278029848698,0.0,0.1526832097381791,0.0475547252885666,0.0274573317411958,0.3761357520532102,0.0583625835437538,0.0,1
431872,38.14049883393876,23,1.6582825579973373,5.827623095682284,33.81364904771364,0.0178571428571428,1.0,0.191295242827732,0.0,0.0461318286461688,0.2804093988128099,0.0,0.0394916690172222,0.0,0.0917562764894956,0.258256919306463,0.0926586649001084,-0.1279616340762158,4
436424,139.19662491508808,63,2.2094702367474297,4.593709841062715,4.327583995636051,0.0140845070422535,0.4929577464788732,0.0514925106764654,0.1113463755455484,0.0597202799811699,0.146448573706591,0.0,0.0273487196514123,0.0328443545310664,0.057656432639275,0.3317742608395067,0.1813684924289646,-31.16497358698396,1
439018,322.82993384224665,69,4.678694693365894,10.0,4.106876592387473,0.0649350649350649,0.4415584415584415,0.0642260529557068,0.07144063198372,0.0808568365373491,0.0378406261392273,0.0035897478343114,0.0833995900607309,0.0390365048656434,0.0154361449478042,0.3800536277077848,0.2241202369677217,-77.60716692599087,3
441184,264.0659234652083,59,4.475693618054378,6.0658803456306245,1.5611605508151256,0.1166666666666666,0.9333333333333332,0.1354350859647508,0.0343774641608962,0.0501232921816997,0.1297992926856002,0.0,0.1324615417045229,0.0188264908361932,0.0385321250850505,0.358680717400101,0.1017639899811855,-168.14719202155862,1
445020,250.8364044897685,79,3.175144360629981,4.370806231506706,3.124937010523051,0.2592592592592592,0.4444444444444444,0.0527007492961824,0.0314037976563067,0.025070742339527,0.0844025013971414,0.0,0.1232618194794426,0.0665290147333747,0.0144045217628599,0.3860972402987463,0.2161296130364187,-79.26926739485978,1
453137,1652.38819496251,264,6.2590461930398105,7.107177934181515,2.5760694334700145,0.003731343283582,0.9402985074626866,0.097609196082448,0.0581938664801194,0.0535364324458618,0.093976743296853,0.0,0.0822372506188937,0.0512238751262052,0.0396406075210327,0.3806705731459831,0.1429114552826026,-640.4377553235091,6
459908,105.9815804901812,45,2.355146233115138,6.615334032490932,22.322005499091546,0.1186440677966101,0.2372881355932203,0.0314406363462909,0.0316120706450226,0.0,0.0606350633228551,0.0,0.1434312878370736,0.0459005003179355,0.0668548654163576,0.3445051505667675,0.2756204255476971,-3.7478520912690585,5
