user_id,total_spend,tx_count,avg_check,max_spend,total_income,night_share,weekend_share,share_АЗС,share_Аптеки,share_Детские товары,share_Дом и Ремонт,share_Красота,share_Одежда и Спорт,share_Путешествия,share_Развлечения,share_Супермаркеты,share_Фастфуд,saving_rate
49935,222.0023265994556,49,4.530659726519502,7.476326059961691,7.252804252989324,0.08928571428571429,0.10714285714285714,0.10366642872442254,0.05427920925941028,0.1000569886124128,0.07377983510413441,0.0,0.0491456523963931,0.008773588526401251,0.06863245096905034,0.3300065871960455,0.21165925921172976,-29.609171136523486
64418,192.72921012144602,64,3.011393908147594,8.19959076539379,10.458177077843658,0.09210526315789473,0.2236842105263158,0.07264508875060995,0.12704672941221054,0.05430080821591933,0.14352673167073607,0.0,0.08402378118850677,0.011126273429643185,0.08559606795009926,0.3068652637586802,0.11486925562359461,-17.42856634448805
72420,242.89078419312204,77,3.1544257687418447,6.452824372473538,5.958503575583682,0.14942528735632185,0.4942528735632184,0.07135356162414754,0.07930419057279135,0.017369476347545293,0.1478313313292809,0.0,0.18143561759019414,0.011259395808859428,0.03975342552001638,0.22071378500098632,0.23097921620617876,-39.76372215138412
79986,828.9200888546947,85,9.752001045349349,10.0,0.0,0.36470588235294116,0.0,0.10857500163176348,0.06031944535097971,0.06031944535097971,0.10272713195684839,0.0,0.10857500163176348,0.04825555628078377,0.04825555628078377,0.3061423036035504,0.15683055791254724,0.0
81361,290.0778762426577,93,3.1191169488457815,8.099963101018952,7.02952230442403,0.26,0.36,0.0848989762423532,0.06038132059307088,0.05268818593944166,0.04341873707679812,0.0,0.10114246378730767,0.06307592497426413,0.0631438449994881,0.35354735606397614,0.17770319032330004,-40.265659838663176
85783,22.513380246321105,6,3.7522300410535174,10.0,96.30244331069973,0.0,1.0,0.18119604044129026,0.0,0.1361526576831354,0.08453589923761254,0.0,0.4441803003631182,0.0,0.0,0.0,0.15393510227484355,0.7662221281999421
85968,449.6098510811791,86,5.228021524199757,10.0,6.2836031178285765,0.031914893617021274,0.2553191489361702,0.0936271429655221,0.11038315236795643,0.0434687648029723,0.09989776373185756,0.0,0.08866889353050245,0.04342787658118846,0.04189800573344079,0.30967953303427415,0.16894886725228578,-70.55287223750545
86238,120.51332306384093,35,3.4432378018240266,6.626703819586275,38.38099564386418,0.10714285714285714,0.39285714285714285,0.10723094809164953,0.06849248724036511,0.05350744990152048,0.0863716939186799,0.0,0.18419980683824128,0.0831976163775656,0.01330074281669883,0.3593490623339163,0.044350192481362835,-2.1399217514334317
101854,212.566774045368,65,3.270258062236431,6.441628673558167,18.892769238187295,0.21428571428571427,0.6,0.07576613154917781,0.15214697773955066,0.040007227290665165,0.056818706942131765,0.0,0.17096352854354877,0.03889926314952066,0.01371382307024395,0.30731412463581576,0.14437021707934541,-10.25122375473227
106434,226.24104300074256,76,2.976855828957139,5.888671484953059,3.578331960553964,0.16049382716049382,0.5925925925925926,0.048110036264797214,0.006887137975551178,0.026266796805148797,0.1045047252590306,0.0,0.22587758885322795,0.05157785682091918,0.04600041529430138,0.39668218334216515,0.09409325938485855,-62.22528079974952
110056,113.0177184235208,191,0.5917158032645068,5.3209206975167795,34.496066385356905,0.07766990291262135,0.5097087378640777,0.0394440391268789,0.025372167467248477,0.05675288461474911,0.07977341912121974,0.0,0.12212888268543648,0.048826734157868895,0.02786999685743548,0.41488690053119015,0.18494497543797278,-2.2762494471397248
113323,290.8875999075611,55,5.288865452864747,10.0,24.585211567282496,0.22857142857142856,0.5857142857142857,0.12706212445996828,0.0,0.022408749459488092,0.06664699077381946,0.0,0.115205786936415,0.04901000482935348,0.06721552206682489,0.3985046432862896,0.15394617818784104,-10.831811945627852
116284,228.7784258951143,60,3.812973764918572,10.0,1.1670100027596866,0.0,0.1935483870967742,0.12285850094629294,0.02404666421935393,0.05188676111279193,0.09438630291499843,0.0,0.17007052872630501,0.0,0.02519344421128643,0.3494510215631605,0.16210677630581083,-195.0381019478073
122466,362.46702287218574,74,4.898203011786293,10.0,0.3615461954763322,0.17333333333333334,0.48,0.08119006212748138,0.07896855459500397,0.03370281640535425,0.06126873940720189,0.0,0.07733845048111353,0.05761609274692251,0.07496095033385278,0.3709237060354078,0.16403062786766184,-1001.5469149098371
124295,199.1067978837977,64,3.111043716934339,5.387255681639656,6.910244343618535,0.16176470588235295,1.0,0.06287718926475482,0.03203640520252175,0.061034243085472534,0.04995102752341114,0.0,0.15092152765822417,0.0428102772131586,0.016033742052096806,0.4676293235598822,0.11670626444047792,-27.813278949776738
130873,318.14022793512885,82,3.879758877257669,8.108432224382844,0.3315104900108567,0.10714285714285714,0.7738095238095238,0.08126147944096246,0.051915336363940676,0.014309970516919335,0.08768206344237678,0.0,0.13304792472821045,0.01269625487584174,0.05598701441740748,0.41433112936301486,0.14876882685132636,-958.6686606348716
133375,445.3165553172516,107,4.161836965581791,7.1159812066570645,0.5075261789761756,0.07407407407407407,0.4722222222222222,0.12984568876765012,0.046727643435115575,0.013600098865649089,0.09386780683264162,0.0,0.10113352527973772,0.02855362418558941,0.07605218776978503,0.38232415541947307,0.12789526944435842,-876.4257836621975
141421,230.30938261021157,72,3.1987414251418276,5.93183413659824,1.1734201263542197,0.20270270270270271,0.43243243243243246,0.14392968401869172,0.08458961842689353,0.0,0.12783049095968374,0.0,0.06450726547084225,0.024431092796222353,0.05804417925911939,0.3759532030912806,0.12071446597726647,-195.27188714222567
146298,153.24936103471703,54,2.8379511302725375,6.054910111354078,6.870961309731376,0.01694915254237288,0.5084745762711864,0.028622447024045365,0.07103633230234473,0.05929099311436116,0.04785079749772168,0.0,0.097091167401236,0.0,0.05049522258760217,0.44728321242322844,0.19832982764946053,-21.30391849502474
147116,236.5082749956024,57,4.14926798237899,10.0,0.0,0.21052631578947367,0.7192982456140351,0.09066958491031628,0.020331290370813077,0.04587651090765435,0.10470541558038633,0.0,0.08292743873806256,0.050091131545112466,0.10579770876131123,0.34963354940736713,0.1499673697789766,0.0
150723,277.90534886161737,74,3.7554776873191535,10.0,2.9006091983923525,0.04,0.6266666666666667,0.09836819074623286,0.06576571697622338,0.09766205011893081,0.12351561133991007,0.0,0.05969225764975178,0.05815836035650845,0.03673831015939109,0.34742662127802193,0.11267288137502961,-94.80930413364369
156315,329.384529449872,84,3.9212443982127616,7.469668166358447,4.501871855379194,0.26436781609195403,0.22988505747126436,0.10521605353144743,0.0,0.03983288013259719,0.11832833599039336,0.0,0.07940431801792645,0.03813698541269843,0.09914262585682525,0.3896561546919218,0.13028264636619008,-72.16612734240697
156529,293.7879464678875,55,5.341599026688863,8.855826582236745,1.8985648268926625,0.07017543859649122,0.3684210526315789,0.10669450259593104,0.05926801983497804,0.03197423775312258,0.0904749077454478,0.0,0.09696281790708315,0.132830144116895,0.046050242583820934,0.3116605237160051,0.12408460374671616,-153.74212010380677
161444,201.8307208762904,57,3.5408898399349193,6.9244910085157425,1.8965898582836616,0.11864406779661017,0.22033898305084745,0.1362127695689025,0.08575729404245105,0.03197039917503787,0.06385400254037533,0.0,0.07004869596046712,0.10561841340747748,0.0,0.403943157456536,0.10259526784875261,-105.41769489315901
162814,286.1305637858479,77,3.715981347868155,8.907968107180409,1.3162180695754557,0.21518987341772153,0.620253164556962,0.10806681618060325,0.01843801652977485,0.02500030410512979,0.13278693520184612,0.0,0.06554130060737907,0.05444722898309449,0.009206594508574594,0.31824278384989646,0.2682700200337015,-216.38841792237278
164867,150.92449533172177,57,2.647798163714417,6.136758111237541,6.963520527735837,0.078125,0.609375,0.09045365055124312,0.026791365009693528,0.06769507914570279,0.13561288824551607,0.0,0.11895014185498229,0.021687022465593935,0.1024868593895554,0.2740087121927746,0.16231428114493834,-20.673590927259653
168742,80.69084768369419,29,2.7824430235756616,6.122790677575656,73.76276872608396,0.07017543859649122,0.8070175438596491,0.15936972281739417,0.06468842712517556,0.027111969768490646,0.04337344454421529,0.0,0.03903364221207625,0.10753032064923991,0.007544807436197067,0.41677140336484825,0.13457626208236284,-0.0939237921414997
172522,763.3456572332465,122,6.2569316166659545,7.125768302934632,0.6267387625423847,0.04065040650406504,0.9024390243902439,0.06748555518146966,0.05641608815789325,0.10294776922191387,0.053587790395957256,0.0,0.09036838704273596,0.08008243861024258,0.04137138213875656,0.3725921170292922,0.1351484722217388,-1216.964649476461
173536,220.8693282298674,57,3.8749004952608312,10.0,0.0,0.19298245614035087,0.5087719298245614,0.028426549090283238,0.09270783811587609,0.06327663276043322,0.043085014705332145,0.0,0.06422806393921277,0.0,0.05290301114812341,0.38376709588709873,0.27160579435364035,0.0
177449,210.44584826233387,78,2.698023695670947,6.7384112136041665,3.464022604871688,0.024390243902439025,0.5853658536585366,0.13619467002575394,0.0711241465072375,0.06408936700895411,0.08511593816986336,0.0,0.13275962029137398,0.09516026510429824,0.014959587241344685,0.3236920416481037,0.0769043640030704,-59.75186921885836
177686,40.203574354266905,9,4.467063817140767,6.7738730610679765,59.17518420459113,0.017543859649122806,0.9298245614035088,0.0,0.0,0.0,0.0,0.0,0.1684893238938853,0.10315012897889769,0.0,0.728360547127217,0.0,0.32060077387730895
193194,345.0271240566194,79,4.36743195008379,10.0,2.251816011355629,0.060240963855421686,0.4457831325301205,0.08026031292506908,0.0,0.05858474705869132,0.12591475436928587,0.0,0.07479331359080028,0.042857013020135455,0.05380986730156173,0.3431148789896143,0.22066511274484188,-152.22172074303157
194902,226.3009174670621,76,2.977643650882396,6.187935703692786,1.8441377225875053,0.03896103896103896,0.1038961038961039,0.12222331188405755,0.07041863502722095,0.09056742411636726,0.06731838486448814,0.0,0.15025748871314662,0.06699890107943815,0.016088017688096933,0.28031214216719574,0.13581569445998865,-121.713675174726
198147,159.07316262495644,59,2.6961552987280752,6.441178472613192,0.8096262103124496,0.3114754098360656,0.2786885245901639,0.056873900676617795,0.0300302055552351,0.038750409857340413,0.1569060108084346,0.0,0.039858690091360734,0.021851900900294083,0.05385126632779594,0.30960692149252855,0.2922706942903927,-195.47728865344808
205584,346.9510197389325,75,4.626013596519099,10.0,4.515869629100001,0.06493506493506493,0.45454545454545453,0.08030831203771642,0.0347045221376388,0.0646145378762896,0.0954572621819197,0.0,0.11443075479193893,0.07372200959550246,0.08530159874752,0.2644392219514052,0.18702178068006894,-75.82928167438676
209880,65.77178258127974,29,2.2679925028027497,10.0,32.51853436725785,0.08333333333333333,0.55,0.17407524876040514,0.0,0.08735694025949696,0.06304175172103366,0.0,0.019559002405459356,0.002199100967977347,0.0,0.5069157881750822,0.14685216771054513,-1.0225936949822623
211670,189.73830647632477,56,3.3881840442200852,5.248100265051506,30.90924239486468,0.12,0.6266666666666667,0.05008861593823497,0.06448265362691143,0.06714289633858359,0.054319230090113045,0.0,0.03941896366928659,0.024737144392092573,0.06748279627660815,0.3833874805579714,0.24894021911019834,-5.138562183195025
219738,128.80275896886454,59,2.183097609641772,6.9001282449811585,8.060232219532356,0.22727272727272727,0.45454545454545453,0.05241279106825931,0.016841748027752665,0.061714128528630445,0.08475239919724423,0.0,0.14133105269319107,0.04116574066646027,0.11451613708830283,0.42041864278026403,0.06684735994989527,-14.98003078084238
221475,170.3868551063593,85,2.0045512365454035,6.471389251157316,4.101197033180995,0.26595744680851063,0.5531914893617021,0.10339873517821155,0.0,0.034034020174552204,0.0890076645436101,0.0,0.07812996167338762,0.05480365881717587,0.03140134438579565,0.4642809731001405,0.14494364212712665,-40.54563990167593
237569,292.8745874342221,67,4.371262499018241,6.448205207380958,0.1766634092981722,0.058823529411764705,0.5735294117647058,0.10571877475768968,0.02624599204861102,0.03243798132826527,0.10047556189646052,0.0,0.08678237873843699,0.04446751454014996,0.10549145422115283,0.38907323027699725,0.10930711219223638,-1656.8112502058018
239939,191.6833534907756,61,3.1423500572258294,7.1560748862401935,1.626871889634486,0.015625,0.640625,0.019482424250711904,0.0406166193888457,0.04898696441429229,0.10814175688921471,0.0,0.1249015122261609,0.04278287125984635,0.0,0.4003061819628306,0.2147816696080977,-116.82326236753752
242379,347.8819248646842,61,5.7029823748308885,7.716305799107984,0.0,0.14754098360655737,0.03278688524590164,0.12955119361085865,0.034186542415786135,0.0,0.16293384296147542,0.0,0.07569813494553725,0.06807933085561059,0.03530799153761457,0.3630423879853032,0.13120057568781432,0.0
246517,254.24710712101216,60,4.237451785350203,10.0,1.3986803809643273,0.4032258064516129,0.2903225806451613,0.06960007218216538,0.002745802526768146,0.1154676303508474,0.22977277029735518,0.0,0.09006594293804955,0.0557751243352549,0.12174234140089688,0.20379355634375185,0.11103675962491069,-180.7764162429448
272179,261.7090995799463,54,4.846464807036043,8.116539198908958,2.3509844787504024,0.08771929824561403,0.7894736842105263,0.11475677782250163,0.07013322149844556,0.0,0.04658653745012019,0.0,0.06789588631199454,0.03218285280011202,0.06807800424487222,0.40477164809346905,0.19559507177848479,-110.3189397656297
279511,186.3435902212558,59,3.158365935953488,8.699671866714686,0.0,0.22033898305084745,0.5084745762711864,0.011325828842329853,0.008504490900476426,0.05618588381561219,0.11052366494746406,0.0,0.09175858083266195,0.003920250623282672,0.048455385578963,0.40938282544680804,0.2599430890124019,0.0
281039,75.19130592399664,40,1.879782648099916,6.902913371662221,38.91183312913247,0.05714285714285714,0.37142857142857144,0.026658396111240965,0.06014443216579662,0.0,0.13717371954929455,0.01739226613690562,0.06776056828862524,0.01846702508821394,0.019766577277349037,0.5041520491781005,0.14848496620447343,-0.9323506470247092
281408,82.83393121189604,47,1.7624240683382137,5.668072333842451,57.74220286887686,0.15966386554621848,0.3949579831932773,0.0465159798431999,0.01912838260651274,0.08928869330825652,0.12369703012302126,0.0,0.11621157344707633,0.01751986828242017,0.03765427227852026,0.3113962462223115,0.2385879538886814,-0.4345474730155068
284193,209.6603207817211,58,3.614833116926226,10.0,1.7103154947260713,0.04918032786885246,0.6065573770491803,0.13262550407583587,0.01500702239716161,0.026454015889476684,0.06134374300531654,0.0,0.09572322732962354,0.0036499974758289677,0.020815997601424253,0.4526619112352232,0.19171858099010933,-121.58575767349922
287061,125.90791801426454,68,1.8515870296215373,4.521326538781686,7.5741813912623615,0.18055555555555555,0.5555555555555556,0.13538209993717257,0.0,0.1143346972877462,0.08193546708860097,0.0,0.040110622757465575,0.05908091826491814,0.0619190555353975,0.3947960312819047,0.11244110784679426,-15.623303761844543
290788,242.62427817489805,63,3.8511790186491752,10.0,0.0,0.15873015873015872,0.31746031746031744,0.06664969925068782,0.03365073188466694,0.02859008700835669,0.0950304995086564,0.0,0.1554417071784553,0.05233712828070564,0.030172886133367688,0.3702862279994133,0.16784103275569018,0.0
292344,89.6578158582539,52,1.7241887665048827,6.117793746515508,14.526464223687311,0.046875,0.578125,0.06591842111603619,0.0013557959659596215,0.021172937431700116,0.14529208853414272,0.0,0.12982543386084874,0.07419008086792227,0.03933377428093145,0.42039372282735216,0.10251774511510689,-5.172032951559887
294573,224.10789587094794,63,3.557268188427745,6.768256208832493,1.3323325065389318,0.12307692307692308,0.5076923076923077,0.09128159258580354,0.06249685672377308,0.055379450298357585,0.02515495783307192,0.0,0.08827073806447269,0.028848384981386938,0.03728001915333491,0.42661047367016447,0.18467752668963483,-167.20718159397347
294581,172.5926270309909,62,2.7837520488869503,5.701057887679649,0.6587158217440672,0.06349206349206349,0.1746031746031746,0.07990685929430853,0.09474926052712886,0.06130016939648379,0.08049645848098942,0.0,0.060596642988837886,0.06284875587314895,0.0654935602791508,0.30275951175977783,0.1918487814001739,-261.0137870288606
295405,191.0018939851347,75,2.546691919801796,6.813544913410983,4.141663137953206,0.3974358974358974,0.7307692307692307,0.18527106175517155,0.06170806348320847,0.04503426029992151,0.033867164917023074,0.0,0.052048889056419134,0.0,0.03099981484663491,0.5254248151705708,0.06564593047105062,-45.11719679344253
307443,176.70145689886775,58,3.0465768430839266,5.8472048579185625,1.8399933136859443,0.09523809523809523,0.6507936507936508,0.031355284697320684,0.03791528403847333,0.06219591349096463,0.05161050310484247,0.0,0.12059261984798345,0.04965257556267456,0.15405252830207927,0.39381266757583305,0.0988126233798285,-95.03374946232424
308127,61.50734133341173,29,2.1209428046004044,10.0,56.88539667705584,0.0,1.0,0.22212687849829724,0.0,0.0,0.2132570256966014,0.0,0.06843647193196489,0.22642684558437892,0.07298512570241299,0.09085549475667117,0.10591215782967342,-0.08125010857523138
314544,255.42866842031893,85,3.005043157886105,7.471010640010164,1.4712817304131522,0.046511627906976744,0.4418604651162791,0.12284918297537804,0.051396629221762885,0.052440450074058446,0.09925068742609193,0.0,0.09998064338911283,0.05911425685260178,0.039086854945017194,0.3573632563122637,0.11851803880371327,-172.60962427542123
321323,155.17184916874692,54,2.873552762384202,7.428435058708429,3.354070267957273,0.0,0.05357142857142857,0.04559912376971853,0.05996266332692276,0.0667083249142163,0.11667749043055037,0.0,0.1119683908868423,0.03307601518271721,0.07593565101605669,0.36101133463069124,0.12906100584228458,-45.263744278455775
333814,188.5497164705741,79,2.386705271779419,10.0,1.2312027607581242,0.2716049382716049,0.6172839506172839,0.1105550187968186,0.03085029651061759,0.03392725536621238,0.09288871312351327,0.0,0.09612378984427716,0.04095154894231024,0.038163724358326205,0.40830946502944304,0.1482301880284813,-152.14270117009235
334170,330.44128420906685,75,4.405883789454225,10.0,8.78333631750478,0.038461538461538464,0.4358974358974359,0.14049463192549178,0.0,0.048513973939922295,0.04714003795531326,0.0,0.026025387502291455,0.08726991041821841,0.06056786400729869,0.49169099716972964,0.09829719708173455,-36.621385799666214
339396,468.61711388710955,134,3.497142640948579,8.204097407920242,20.25854669095817,0.13986013986013987,0.4405594405594406,0.05753604671772317,0.05146876844947943,0.013711435068063552,0.1625252240095456,0.0,0.1617231434192445,0.05428117488899877,0.048869439221618106,0.34691678487203736,0.10296798335328952,-22.131822881266384
340160,36.509175645759306,13,2.80839812659687,5.706023417008375,38.9664849227528,0.008771929824561403,0.07894736842105263,0.16488307455229714,0.15618019127940727,0.0,0.07952572880695268,0.0,0.15629011929419315,0.14380379192722814,0.0,0.20230362995471599,0.0970134641852055,0.06306212330583229
350414,240.45975473847284,56,4.293924191758443,10.0,0.5768053189228561,0.05263157894736842,0.3684210526315789,0.1397636357149865,0.026990467009342604,0.05201919665136892,0.06823639516840094,0.0,0.08110430876975971,0.0,0.05411049510317216,0.28637769918515066,0.29139780239781843,-415.8819996103967
354548,98.82728745976173,53,1.8646658011275798,7.487701114386009,16.83449146984215,0.32786885245901637,0.6885245901639344,0.08424501201833258,0.032543299680172,0.10775199273889047,0.07543056687012306,0.0,0.037124832373834876,0.08621008881496503,0.09193072211059206,0.3852174139279496,0.09954607146514038,-4.870524074742865
358189,179.32552373518874,41,4.373793261833872,10.0,84.87474770580407,0.04477611940298507,0.2835820895522388,0.08154602963411327,0.008464372701482046,0.033881481001803306,0.16854661061489387,0.0,0.13345755894049507,0.051953015901221804,0.14872412715297106,0.2867203491857637,0.08670645486725584,-1.1128254113552523
371858,227.1653478848156,50,4.543306957696312,10.0,17.22719444243663,0.1,0.4166666666666667,0.201167100640231,0.038604480851102164,0.011212329775310647,0.06913792817721039,0.0,0.11316133052399156,0.04633678734143603,0.13556471550453822,0.23147432155661252,0.15334100562956737,-12.18643895521534
375355,248.44242842977022,104,2.3888695041324057,4.13489041201569,22.402996257340547,0.4049586776859504,0.628099173553719,0.07417662994829544,0.08312240243182818,0.039059513782615324,0.09044930187169585,0.0,0.09759827062241141,0.061663788129959075,0.06343875213335165,0.32629814786201045,0.1641931932178326,-10.089696466309311
377507,162.26892763439406,61,2.6601463546621975,5.908297314323133,21.436346087593055,0.2028985507246377,0.5072463768115942,0.16327813168727548,0.08491724611333315,0.04435980355911573,0.06068967747704433,0.0,0.08555156176671148,0.006640164868537118,0.03710489248910596,0.4383257737436913,0.0791327482951855,-6.56980349968842
377867,245.26691230630476,77,3.1852845754065555,5.987668091876611,0.0,0.03896103896103896,0.5974025974025974,0.14344918398348508,0.07771117405626929,0.026005103890984184,0.0779874345643261,0.0,0.16694956939792233,0.0665937034257808,0.06440971122928765,0.3359257951326089,0.04096832431933562,0.0
378160,521.9472532700584,126,4.142438518016336,6.320575714681638,1.6766375252424417,0.015748031496062992,0.47244094488188976,0.10255401189661012,0.05447824189482332,0.03714180510072234,0.08634077167518255,0.0,0.14719666810833262,0.03328297498930087,0.04140146267874697,0.31895610852598966,0.17864795513029155,-310.3059593453778
378929,213.4988658003354,52,4.105747419237219,6.487967536876336,18.25242862251293,0.08695652173913043,0.5217391304347826,0.10768320841938246,0.007055202875186929,0.012893295423433893,0.06922460414442515,0.0,0.0994110820598789,0.0,0.05847696067475389,0.48782095207011195,0.15743469433282684,-10.697011406854724
394383,311.0327677647811,121,2.570518741857695,6.120966498198848,10.50294441840296,0.3064516129032258,0.5725806451612904,0.1072769886763353,0.028508829789005864,0.061333077827007705,0.10783898973508423,0.0,0.10503918923775704,0.06983389175142485,0.058759326869299355,0.25011332728202784,0.21129637883205785,-28.61386401510403
398429,446.72981880565453,136,3.2847780794533423,6.073537488243135,11.461040541556645,0.10869565217391304,0.5507246376811594,0.11517284906719714,0.028323670470669585,0.05010070852893265,0.07387158316712115,0.0,0.09127429808106657,0.028740368257404433,0.054084095892696,0.37122830642396465,0.1872041201109478,-37.97812045824762
400112,175.69480450315675,49,3.585608255166464,7.419999863296299,24.280639205525638,0.25,0.46875,0.08262420879966165,0.07354812932090506,0.0,0.10099824921502436,0.0,0.12980027896000593,0.09479132171344504,0.006485140991953314,0.4700600753774273,0.041692595621577344,-6.236004086052776
406142,192.96406679935507,54,3.5734086444325013,5.731679424179329,3.566706830914849,0.12280701754385964,0.5263157894736842,0.09767360531879421,0.10566360041765331,0.055735606152439436,0.10795068089650231,0.0,0.01611563951600594,0.019847452723269085,0.058072391607374596,0.40380430882127827,0.13513671454668286,-53.10146556672851
407736,208.95828335900924,61,3.425545628836217,10.0,0.1840690944383115,0.03225806451612903,0.8225806451612904,0.06261452335815369,0.055252837975127096,0.05619724388735578,0.13998649715424563,0.0,0.048891951585725305,0.043103326897032994,0.02261193160084132,0.420987473012589,0.15035421452892916,-1134.2165554823168
419074,339.1983059219421,68,4.988210381205031,6.91914744211134,0.0,0.04411764705882353,0.07352941176470588,0.09195478442958782,0.07789080643560169,0.014533003785035078,0.15342780298486985,0.0,0.1526832097381791,0.04755472528856667,0.027457331741195863,0.3761357520532102,0.05836258354375383,0.0
431872,38.14049883393876,23,1.6582825579973373,5.827623095682284,33.81364904771364,0.017857142857142856,1.0,0.19129524282773208,0.0,0.04613182864616884,0.2804093988128099,0.0,0.03949166901722224,0.0,0.09175627648949568,0.258256919306463,0.09265866490010849,-0.12796163407621589
436424,139.19662491508808,63,2.2094702367474297,4.593709841062715,4.327583995636051,0.014084507042253521,0.49295774647887325,0.051492510676465465,0.11134637554554842,0.059720279981169966,0.14644857370659103,0.0,0.027348719651412317,0.03284435453106646,0.057656432639275064,0.3317742608395067,0.1813684924289646,-31.16497358698396
439018,322.82993384224665,69,4.678694693365894,10.0,4.106876592387473,0.06493506493506493,0.44155844155844154,0.06422605295570684,0.07144063198372,0.08085683653734918,0.03784062613922739,0.0035897478343114774,0.08339959006073094,0.03903650486564346,0.015436144947804287,0.3800536277077848,0.22412023696772174,-77.60716692599087
441184,264.0659234652083,59,4.475693618054378,6.0658803456306245,1.5611605508151256,0.11666666666666667,0.9333333333333333,0.13543508596475082,0.03437746416089623,0.05012329218169974,0.12979929268560025,0.0,0.1324615417045229,0.018826490836193206,0.03853212508505058,0.35868071740010105,0.10176398998118551,-168.14719202155862
445020,250.8364044897685,79,3.175144360629981,4.370806231506706,3.124937010523051,0.25925925925925924,0.4444444444444444,0.05270074929618249,0.03140379765630672,0.025070742339527094,0.08440250139714141,0.0,0.12326181947944263,0.0665290147333747,0.014404521762859938,0.38609724029874637,0.21612961303641873,-79.26926739485978
453137,1652.38819496251,264,6.2590461930398105,7.107177934181515,2.5760694334700145,0.0037313432835820895,0.9402985074626866,0.09760919608244809,0.05819386648011943,0.0535364324458618,0.09397674329685302,0.0,0.08223725061889378,0.051223875126205284,0.0396406075210327,0.3806705731459831,0.14291145528260266,-640.4377553235091
459908,105.9815804901812,45,2.355146233115138,6.615334032490932,22.322005499091542,0.11864406779661017,0.23728813559322035,0.031440636346290914,0.031612070645022625,0.0,0.06063506332285515,0.0,0.1434312878370736,0.04590050031793552,0.06685486541635764,0.3445051505667675,0.2756204255476971,-3.7478520912690585
